nohup: ignoring input
/root/miniconda3/lib/python3.12/site-packages/torch/autograd/graph.py:744: UserWarning: Plan failed with a cudnnException: CUDNN_BACKEND_EXECUTION_PLAN_DESCRIPTOR: cudnnFinalize Descriptor Failed cudnn_status: CUDNN_STATUS_NOT_SUPPORTED (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:919.)
  return Variable._execution_engine.run_backward(  # Calls into the C++ engine to run the backward pass
开始训练第 1 折
start base model training
Epoch 1/350, Training Loss: 0.7169519658126529, Training Acc: 0.49850299401197606, Validation Loss: 1.9414114931534077, Validation Acc: 0.5007225433526011
Epoch 161/350, Training Loss: 0.6731688535119605, Training Acc: 0.5163043478260869, Validation Loss: 0.7555351652378259, Validation Acc: 0.5106304985337243
Epoch 181/350, Training Loss: 0.6707951656476719, Training Acc: 0.513092885375494, Validation Loss: 1.2217565067978793, Validation Acc: 0.5091642228739003
Epoch 201/350, Training Loss: 0.672872484668972, Training Acc: 0.5118577075098815, Validation Loss: 0.8266774221908214, Validation Acc: 0.5153958944281525
Epoch 221/350, Training Loss: 0.6682291777115169, Training Acc: 0.5503952569169961, Validation Loss: 4.206077073202577, Validation Acc: 0.533724340175953
Epoch 241/350, Training Loss: 0.6702848804278636, Training Acc: 0.5370553359683794, Validation Loss: 2.265300732712413, Validation Acc: 0.5256598240469208
Epoch 261/350, Training Loss: 0.6693598750069385, Training Acc: 0.5560770750988142, Validation Loss: 3.822323490713918, Validation Acc: 0.5399560117302052
Epoch 281/350, Training Loss: 0.6688750639675171, Training Acc: 0.5607707509881423, Validation Loss: 4.352103227099707, Validation Acc: 0.5348240469208211
Epoch 301/350, Training Loss: 0.6666216517057945, Training Acc: 0.5229743083003953, Validation Loss: 1.0452107759409173, Validation Acc: 0.5098973607038123
Epoch 321/350, Training Loss: 0.6664508487295917, Training Acc: 0.5486660079051383, Validation Loss: 2.605265509250552, Validation Acc: 0.531158357771261
Epoch 341/350, Training Loss: 0.6657914899465606, Training Acc: 0.5412549407114624, Validation Loss: 3.716119647026062, Validation Acc: 0.532991202346041
Epoch 1/350, Training Loss: 0.7067550885395741, Training Acc: 0.5019762845849802, Validation Loss: 0.691747939170793, Validation Acc: 0.5025659824046921
Epoch 21/350, Training Loss: 0.6862461632630956, Training Acc: 0.5200098814229249, Validation Loss: 1.1130633756171826, Validation Acc: 0.5102639296187683
Epoch 41/350, Training Loss: 0.6831739751372751, Training Acc: 0.5135869565217391, Validation Loss: 0.973953222119531, Validation Acc: 0.5109970674486803
Epoch 61/350, Training Loss: 0.6809054143785491, Training Acc: 0.5093873517786561, Validation Loss: 0.7909154878106228, Validation Acc: 0.5095307917888563
Epoch 81/350, Training Loss: 0.6798036807165371, Training Acc: 0.5145750988142292, Validation Loss: 1.632127318964448, Validation Acc: 0.5139296187683284
Epoch 101/350, Training Loss: 0.6771486054255268, Training Acc: 0.525691699604743, Validation Loss: 2.49262512007425, Validation Acc: 0.5194281524926686
Epoch 121/350, Training Loss: 0.6744198860145929, Training Acc: 0.5427371541501976, Validation Loss: 3.726568427889846, Validation Acc: 0.5340909090909091
Epoch 141/350, Training Loss: 0.673810250646486, Training Acc: 0.5461956521739131, Validation Loss: 2.3229039304478225, Validation Acc: 0.5362903225806451
Epoch 161/350, Training Loss: 0.6772924736728818, Training Acc: 0.5321146245059288, Validation Loss: 2.93631850217664, Validation Acc: 0.5274926686217009
Epoch 181/350, Training Loss: 0.6744967647424833, Training Acc: 0.5121047430830039, Validation Loss: 1.6854832456555477, Validation Acc: 0.5128299120234604
Epoch 201/350, Training Loss: 0.668912639298777, Training Acc: 0.5335968379446641, Validation Loss: 1.4387864172458649, Validation Acc: 0.5238269794721407
Epoch 221/350, Training Loss: 0.6715236001127348, Training Acc: 0.554100790513834, Validation Loss: 3.2678368195544842, Validation Acc: 0.5340909090909091
Epoch 241/350, Training Loss: 0.6706907819575212, Training Acc: 0.5592885375494071, Validation Loss: 7.009746722010679, Validation Acc: 0.5381231671554252
Epoch 261/350, Training Loss: 0.6692546103882977, Training Acc: 0.5259387351778656, Validation Loss: 1.482039174368215, Validation Acc: 0.5230938416422287
Epoch 281/350, Training Loss: 0.6712729062621049, Training Acc: 0.525197628458498, Validation Loss: 1.386428991722506, Validation Acc: 0.5245601173020528
Epoch 301/350, Training Loss: 0.668689101699769, Training Acc: 0.5471837944664032, Validation Loss: 2.488701521657234, Validation Acc: 0.5348240469208211
Epoch 321/350, Training Loss: 0.6702053255922212, Training Acc: 0.5113636363636364, Validation Loss: 0.9279666071714356, Validation Acc: 0.5051319648093842
Epoch 341/350, Training Loss: 0.6674953614632915, Training Acc: 0.5568181818181818, Validation Loss: 4.077520592268123, Validation Acc: 0.5370234604105572
Epoch 1/350, Training Loss: 0.746863279286332, Training Acc: 0.5034584980237155, Validation Loss: 0.9030356192311575, Validation Acc: 0.501099706744868
Epoch 21/350, Training Loss: 0.6915321185832887, Training Acc: 0.5185276679841897, Validation Loss: 0.853942193264185, Validation Acc: 0.5098973607038123
Epoch 41/350, Training Loss: 0.6843863209401528, Training Acc: 0.5071640316205533, Validation Loss: 0.6984343410924424, Validation Acc: 0.5087976539589443
Epoch 61/350, Training Loss: 0.6806737780570984, Training Acc: 0.5224802371541502, Validation Loss: 1.8943874378537022, Validation Acc: 0.5223607038123167
Epoch 81/350, Training Loss: 0.6836202482538899, Training Acc: 0.5355731225296443, Validation Loss: 3.6129728271517645, Validation Acc: 0.5263929618768328
Epoch 101/350, Training Loss: 0.6825739539514376, Training Acc: 0.5044466403162056, Validation Loss: 0.8175154106561527, Validation Acc: 0.5043988269794721
Epoch 121/350, Training Loss: 0.677698855324993, Training Acc: 0.5400197628458498, Validation Loss: 1.781567250573358, Validation Acc: 0.5241935483870968
Epoch 141/350, Training Loss: 0.6741961569297971, Training Acc: 0.5385375494071146, Validation Loss: 2.0415921259758085, Validation Acc: 0.5216275659824047
Epoch 161/350, Training Loss: 0.6726489818002296, Training Acc: 0.5466897233201581, Validation Loss: 3.8814364387545477, Validation Acc: 0.5267595307917888
Epoch 181/350, Training Loss: 0.6774943898043294, Training Acc: 0.5279150197628458, Validation Loss: 1.316206918899403, Validation Acc: 0.5150293255131965
Epoch 201/350, Training Loss: 0.6745491483080106, Training Acc: 0.5434782608695652, Validation Loss: 10.877009919216466, Validation Acc: 0.5285923753665689
Epoch 221/350, Training Loss: 0.6743761113309484, Training Acc: 0.5118577075098815, Validation Loss: 0.7111133330090101, Validation Acc: 0.5076979472140762
Epoch 241/350, Training Loss: 0.673650998768844, Training Acc: 0.5054347826086957, Validation Loss: 2.183581887289535, Validation Acc: 0.4970674486803519
Epoch 261/350, Training Loss: 0.6699989494376295, Training Acc: 0.5444664031620553, Validation Loss: 1.8669793543427489, Validation Acc: 0.5300586510263929
Epoch 281/350, Training Loss: 0.6691438734062075, Training Acc: 0.5568181818181818, Validation Loss: 3.827715685894323, Validation Acc: 0.5373900293255132
Epoch 301/350, Training Loss: 0.6721010452180397, Training Acc: 0.5486660079051383, Validation Loss: 5.029381445674009, Validation Acc: 0.5263929618768328
Epoch 321/350, Training Loss: 0.6711208717090877, Training Acc: 0.5014822134387352, Validation Loss: 0.728905224522879, Validation Acc: 0.5018328445747801
Epoch 341/350, Training Loss: 0.6684845118072089, Training Acc: 0.5553359683794467, Validation Loss: 5.477704292813013, Validation Acc: 0.531158357771261
Epoch 1/350, Training Loss: 0.7120706725308276, Training Acc: 0.5017292490118577, Validation Loss: 0.8671050459839577, Validation Acc: 0.5029325513196481
Epoch 21/350, Training Loss: 0.6882967714249618, Training Acc: 0.5205039525691699, Validation Loss: 2.112782060406929, Validation Acc: 0.5128299120234604
Epoch 41/350, Training Loss: 0.6816917596839545, Training Acc: 0.5207509881422925, Validation Loss: 1.1568948016610257, Validation Acc: 0.5062316715542522
Epoch 61/350, Training Loss: 0.6844424722701545, Training Acc: 0.5195158102766798, Validation Loss: 3.8693889019101166, Validation Acc: 0.5161290322580645
Epoch 81/350, Training Loss: 0.6818251102928101, Training Acc: 0.5207509881422925, Validation Loss: 1.0288329997728036, Validation Acc: 0.5091642228739003
Epoch 101/350, Training Loss: 0.6771134860872283, Training Acc: 0.5449604743083004, Validation Loss: 3.786937101635822, Validation Acc: 0.5274926686217009
Epoch 121/350, Training Loss: 0.6766783229009373, Training Acc: 0.5271739130434783, Validation Loss: 0.9704607108304667, Validation Acc: 0.5135630498533724
Epoch 141/350, Training Loss: 0.6778006947885348, Training Acc: 0.5101284584980237, Validation Loss: 1.3480776458285575, Validation Acc: 0.499266862170088
Epoch 161/350, Training Loss: 0.6740703883133535, Training Acc: 0.5459486166007905, Validation Loss: 1.1919938734797544, Validation Acc: 0.5161290322580645
Epoch 181/350, Training Loss: 0.6740864613863427, Training Acc: 0.5296442687747036, Validation Loss: 1.599351259165032, Validation Acc: 0.5054985337243402
Epoch 201/350, Training Loss: 0.6715615551302753, Training Acc: 0.5459486166007905, Validation Loss: 6.09612347636112, Validation Acc: 0.5285923753665689
Epoch 221/350, Training Loss: 0.6739949701339241, Training Acc: 0.5145750988142292, Validation Loss: 1.5549249870832575, Validation Acc: 0.5106304985337243
Epoch 241/350, Training Loss: 0.6694769723208871, Training Acc: 0.5091403162055336, Validation Loss: 0.7338620687639991, Validation Acc: 0.5076979472140762
Epoch 261/350, Training Loss: 0.6738579296690272, Training Acc: 0.5229743083003953, Validation Loss: 1.0314371946246126, Validation Acc: 0.5131964809384164
Epoch 281/350, Training Loss: 0.6705279214175668, Training Acc: 0.529891304347826, Validation Loss: 3.972714671561884, Validation Acc: 0.5179618768328446
Epoch 301/350, Training Loss: 0.6711986341814357, Training Acc: 0.5397727272727273, Validation Loss: 2.119682497756426, Validation Acc: 0.5285923753665689
Epoch 321/350, Training Loss: 0.6677437696869918, Training Acc: 0.5486660079051383, Validation Loss: 3.351642278044723, Validation Acc: 0.5234604105571847
Epoch 341/350, Training Loss: 0.670914590828062, Training Acc: 0.545207509881423, Validation Loss: 2.2641929180123084, Validation Acc: 0.5223607038123167
Epoch 1/350, Training Loss: 0.7067345606060479, Training Acc: 0.5024703557312253, Validation Loss: 1.1948331026143806, Validation Acc: 0.5084310850439883
Epoch 21/350, Training Loss: 0.6898621330111046, Training Acc: 0.5049407114624506, Validation Loss: 1.1475743089997492, Validation Acc: 0.5043988269794721
Epoch 41/350, Training Loss: 0.681584177993414, Training Acc: 0.5056818181818182, Validation Loss: 0.7025377750396729, Validation Acc: 0.5025659824046921
Epoch 61/350, Training Loss: 0.6850186098278976, Training Acc: 0.5400197628458498, Validation Loss: 5.547334770130557, Validation Acc: 0.532258064516129
Epoch 81/350, Training Loss: 0.67608499198448, Training Acc: 0.5350790513833992, Validation Loss: 1.8935616744119068, Validation Acc: 0.5245601173020528
Epoch 101/350, Training Loss: 0.6770773806909877, Training Acc: 0.5244565217391305, Validation Loss: 0.7445923207804214, Validation Acc: 0.5069648093841642
Epoch 121/350, Training Loss: 0.6731291070697815, Training Acc: 0.5029644268774703, Validation Loss: 0.7308227087176123, Validation Acc: 0.500733137829912
Epoch 141/350, Training Loss: 0.6711962115107559, Training Acc: 0.5261857707509882, Validation Loss: 2.0114991096563117, Validation Acc: 0.5131964809384164
Epoch 161/350, Training Loss: 0.6687842030224838, Training Acc: 0.5249505928853755, Validation Loss: 3.3188808997010075, Validation Acc: 0.5098973607038123
Epoch 181/350, Training Loss: 0.6711562538710166, Training Acc: 0.5444664031620553, Validation Loss: 2.3701743116212444, Validation Acc: 0.531524926686217
Epoch 201/350, Training Loss: 0.667256994979588, Training Acc: 0.5607707509881423, Validation Loss: 5.875448247027951, Validation Acc: 0.5406891495601173
Epoch 221/350, Training Loss: 0.6682376054328257, Training Acc: 0.517292490118577, Validation Loss: 0.7882620990276337, Validation Acc: 0.5153958944281525
Epoch 241/350, Training Loss: 0.6657413183234808, Training Acc: 0.5508893280632411, Validation Loss: 5.770998178526413, Validation Acc: 0.5355571847507331
Epoch 261/350, Training Loss: 0.6673867115824241, Training Acc: 0.5244565217391305, Validation Loss: 1.5860949830953466, Validation Acc: 0.5095307917888563
Epoch 281/350, Training Loss: 0.6637246571187898, Training Acc: 0.5303853754940712, Validation Loss: 2.7620932480623557, Validation Acc: 0.5201612903225806
Epoch 301/350, Training Loss: 0.6684067099113163, Training Acc: 0.5224802371541502, Validation Loss: 1.0327224038368048, Validation Acc: 0.5186950146627566
Epoch 321/350, Training Loss: 0.6680427479931689, Training Acc: 0.5202569169960475, Validation Loss: 1.0445853450963662, Validation Acc: 0.5043988269794721
Epoch 341/350, Training Loss: 0.6659121419501117, Training Acc: 0.5170454545454546, Validation Loss: 1.2685308581174806, Validation Acc: 0.5069648093841642
第 1 折训练完成
开始训练第 2 折
start base model training
Epoch 1/350, Training Loss: 0.719337221648958, Training Acc: 0.5012475049900199, Validation Loss: 3.326010116900521, Validation Acc: 0.5007225433526011
Epoch 21/350, Training Loss: 0.6856420593602317, Training Acc: 0.5039920159680639, Validation Loss: 1.4978318289778698, Validation Acc: 0.5039739884393064
Epoch 41/350, Training Loss: 0.6851092671591138, Training Acc: 0.5152195608782435, Validation Loss: 1.3577282079334916, Validation Acc: 0.5108381502890174
Epoch 61/350, Training Loss: 0.6799115562249743, Training Acc: 0.5249500998003992, Validation Loss: 1.8369482694001034, Validation Acc: 0.5209537572254336
Epoch 81/350, Training Loss: 0.6773597796758016, Training Acc: 0.5344311377245509, Validation Loss: 1.2114420985353405, Validation Acc: 0.534320809248555
Epoch 101/350, Training Loss: 0.6759861764453706, Training Acc: 0.5087325349301397, Validation Loss: 0.8661406656791424, Validation Acc: 0.5079479768786127
Epoch 121/350, Training Loss: 0.676067002235897, Training Acc: 0.5526447105788423, Validation Loss: 3.5177103274170007, Validation Acc: 0.5267341040462428
Epoch 141/350, Training Loss: 0.6747685046423049, Training Acc: 0.5184630738522954, Validation Loss: 1.7660164202766857, Validation Acc: 0.5126445086705202
Epoch 161/350, Training Loss: 0.6746708892640614, Training Acc: 0.5366766467065869, Validation Loss: 1.5003771336599327, Validation Acc: 0.5321531791907514
Epoch 181/350, Training Loss: 0.6727000034990764, Training Acc: 0.5439121756487026, Validation Loss: 2.6558432010398514, Validation Acc: 0.5429913294797688
Epoch 201/350, Training Loss: 0.6729795894925557, Training Acc: 0.5192115768463074, Validation Loss: 3.3644474354283562, Validation Acc: 0.520592485549133
Epoch 221/350, Training Loss: 0.6693564695971352, Training Acc: 0.561127744510978, Validation Loss: 5.035380115454224, Validation Acc: 0.5444364161849711
Epoch 241/350, Training Loss: 0.6688573227988349, Training Acc: 0.5079840319361277, Validation Loss: 0.7408133443744703, Validation Acc: 0.5075867052023122
Epoch 261/350, Training Loss: 0.669436722520798, Training Acc: 0.5261976047904192, Validation Loss: 0.78914689058545, Validation Acc: 0.5209537572254336
Epoch 281/350, Training Loss: 0.667810839319986, Training Acc: 0.5419161676646707, Validation Loss: 3.467176515480568, Validation Acc: 0.5437138728323699
Epoch 301/350, Training Loss: 0.6681003381335546, Training Acc: 0.5329341317365269, Validation Loss: 1.1921366014699826, Validation Acc: 0.5303468208092486
Epoch 321/350, Training Loss: 0.6645337716927604, Training Acc: 0.530688622754491, Validation Loss: 1.3474101115917336, Validation Acc: 0.5299855491329479
Epoch 341/350, Training Loss: 0.6653460183786968, Training Acc: 0.5746007984031936, Validation Loss: 7.889474710513806, Validation Acc: 0.5476878612716763
Epoch 1/350, Training Loss: 0.713017936766617, Training Acc: 0.5049407114624506, Validation Loss: 1.400942966688511, Validation Acc: 0.5062316715542522
Epoch 21/350, Training Loss: 0.6900316077893175, Training Acc: 0.5244565217391305, Validation Loss: 0.7404934562915979, Validation Acc: 0.5227272727272727
Epoch 41/350, Training Loss: 0.6863330245956661, Training Acc: 0.5503952569169961, Validation Loss: 3.255089448634968, Validation Acc: 0.532624633431085
Epoch 61/350, Training Loss: 0.6828213437335697, Training Acc: 0.5069169960474308, Validation Loss: 0.697800254405931, Validation Acc: 0.5025659824046921
Epoch 81/350, Training Loss: 0.6796309567811921, Training Acc: 0.49876482213438733, Validation Loss: 0.7029720808184424, Validation Acc: 0.49816715542521994
Epoch 101/350, Training Loss: 0.6770225232980382, Training Acc: 0.5044466403162056, Validation Loss: 0.8217671125434166, Validation Acc: 0.501099706744868
Epoch 121/350, Training Loss: 0.679390873495988, Training Acc: 0.5051877470355731, Validation Loss: 0.7486977272255476, Validation Acc: 0.5051319648093842
Epoch 141/350, Training Loss: 0.6745355805074136, Training Acc: 0.5106225296442688, Validation Loss: 1.4922152889329334, Validation Acc: 0.5080645161290323
Epoch 161/350, Training Loss: 0.6741298934606117, Training Acc: 0.5321146245059288, Validation Loss: 3.4755170269067897, Validation Acc: 0.5208944281524927
Epoch 181/350, Training Loss: 0.6701769777170317, Training Acc: 0.5259387351778656, Validation Loss: 2.2009848300800767, Validation Acc: 0.5245601173020528
Epoch 201/350, Training Loss: 0.6698446057912871, Training Acc: 0.5625, Validation Loss: 9.391675453546435, Validation Acc: 0.5454545454545454
Epoch 221/350, Training Loss: 0.6692450168564563, Training Acc: 0.5076581027667985, Validation Loss: 1.7105630518392074, Validation Acc: 0.5065982404692082
Epoch 241/350, Training Loss: 0.6684074749158123, Training Acc: 0.5012351778656127, Validation Loss: 0.8365765179312507, Validation Acc: 0.501466275659824
Epoch 261/350, Training Loss: 0.6683343789708895, Training Acc: 0.5526185770750988, Validation Loss: 6.696825281825176, Validation Acc: 0.5480205278592375
Epoch 281/350, Training Loss: 0.6653853795659823, Training Acc: 0.5175395256916996, Validation Loss: 1.3383254512797955, Validation Acc: 0.5135630498533724
Epoch 301/350, Training Loss: 0.6695648581962886, Training Acc: 0.5227272727272727, Validation Loss: 3.509068947198779, Validation Acc: 0.5249266862170088
Epoch 321/350, Training Loss: 0.6650710368719627, Training Acc: 0.5323616600790514, Validation Loss: 2.6393307350402653, Validation Acc: 0.5249266862170088
Epoch 341/350, Training Loss: 0.669480445347433, Training Acc: 0.5669466403162056, Validation Loss: 5.3843645813853245, Validation Acc: 0.5491202346041055
Epoch 1/350, Training Loss: 0.7106019704360661, Training Acc: 0.5059288537549407, Validation Loss: 0.9936480418194172, Validation Acc: 0.5025659824046921
Epoch 21/350, Training Loss: 0.6872100567254494, Training Acc: 0.52149209486166, Validation Loss: 0.7926993917587192, Validation Acc: 0.5106304985337243
Epoch 41/350, Training Loss: 0.6852592028032137, Training Acc: 0.5291501976284585, Validation Loss: 1.3738921873791272, Validation Acc: 0.5157624633431085
Epoch 61/350, Training Loss: 0.6817289834886086, Training Acc: 0.5375494071146245, Validation Loss: 4.829309226468552, Validation Acc: 0.5205278592375366
Epoch 81/350, Training Loss: 0.6807860065632918, Training Acc: 0.5496541501976284, Validation Loss: 3.3485232272813485, Validation Acc: 0.5245601173020528
Epoch 101/350, Training Loss: 0.6808033548002168, Training Acc: 0.5279150197628458, Validation Loss: 0.734482056179712, Validation Acc: 0.5172287390029325
Epoch 121/350, Training Loss: 0.6733208631905984, Training Acc: 0.5417490118577075, Validation Loss: 1.0337765008904214, Validation Acc: 0.5208944281524927
Epoch 141/350, Training Loss: 0.6704444735068974, Training Acc: 0.5224802371541502, Validation Loss: 3.249230366113574, Validation Acc: 0.5238269794721407
Epoch 161/350, Training Loss: 0.6712760911213131, Training Acc: 0.5363142292490118, Validation Loss: 1.4511325033598168, Validation Acc: 0.5161290322580645
Epoch 181/350, Training Loss: 0.6695545170250841, Training Acc: 0.5387845849802372, Validation Loss: 1.9393413863902869, Validation Acc: 0.5230938416422287
Epoch 201/350, Training Loss: 0.669420674091249, Training Acc: 0.5121047430830039, Validation Loss: 0.887059059947036, Validation Acc: 0.5153958944281525
Epoch 221/350, Training Loss: 0.671026487050094, Training Acc: 0.5135869565217391, Validation Loss: 1.35010419127553, Validation Acc: 0.5142961876832844
Epoch 241/350, Training Loss: 0.6701314369524558, Training Acc: 0.5637351778656127, Validation Loss: 3.769942662743635, Validation Acc: 0.5447214076246334
Epoch 261/350, Training Loss: 0.6709661061369528, Training Acc: 0.5264328063241107, Validation Loss: 2.1583112533702407, Validation Acc: 0.5263929618768328
Epoch 281/350, Training Loss: 0.6667426284842604, Training Acc: 0.5190217391304348, Validation Loss: 2.0024459105591443, Validation Acc: 0.5219941348973607
Epoch 301/350, Training Loss: 0.6670988699582618, Training Acc: 0.5471837944664032, Validation Loss: 1.5327910150206365, Validation Acc: 0.5289589442815249
Epoch 321/350, Training Loss: 0.6670246560742535, Training Acc: 0.5528656126482213, Validation Loss: 3.586292104665623, Validation Acc: 0.5421554252199413
Epoch 341/350, Training Loss: 0.667571134454622, Training Acc: 0.5437252964426877, Validation Loss: 1.63837252730547, Validation Acc: 0.5344574780058651
Epoch 1/350, Training Loss: 0.7098575351745124, Training Acc: 0.5019762845849802, Validation Loss: 3.441580059916474, Validation Acc: 0.5021994134897361
Epoch 21/350, Training Loss: 0.6894788291510634, Training Acc: 0.5264328063241107, Validation Loss: 2.4695927424486293, Validation Acc: 0.5146627565982405
Epoch 41/350, Training Loss: 0.6841842912313506, Training Acc: 0.525691699604743, Validation Loss: 0.7385667818923329, Validation Acc: 0.5142961876832844
Epoch 61/350, Training Loss: 0.6820327348596468, Training Acc: 0.5237154150197628, Validation Loss: 1.737677077221316, Validation Acc: 0.5153958944281525
Epoch 81/350, Training Loss: 0.6768985066826888, Training Acc: 0.5306324110671937, Validation Loss: 3.7564564277959422, Validation Acc: 0.5241935483870968
Epoch 101/350, Training Loss: 0.6800310710283715, Training Acc: 0.5526185770750988, Validation Loss: 3.210878819920296, Validation Acc: 0.5373900293255132
Epoch 121/350, Training Loss: 0.6761096889578452, Training Acc: 0.5377964426877471, Validation Loss: 2.0448320875334187, Validation Acc: 0.5263929618768328
Epoch 141/350, Training Loss: 0.6713918715011417, Training Acc: 0.5296442687747036, Validation Loss: 1.7066942356353583, Validation Acc: 0.5249266862170088
Epoch 161/350, Training Loss: 0.6753328771103085, Training Acc: 0.5447134387351779, Validation Loss: 1.6755133756371432, Validation Acc: 0.5355571847507331
Epoch 181/350, Training Loss: 0.6729020082105802, Training Acc: 0.5390316205533597, Validation Loss: 1.5855860827967179, Validation Acc: 0.532991202346041
Epoch 201/350, Training Loss: 0.6753750490391348, Training Acc: 0.5610177865612648, Validation Loss: 1.8843053600122763, Validation Acc: 0.5450879765395894
Epoch 221/350, Training Loss: 0.6718235034642257, Training Acc: 0.5580533596837944, Validation Loss: 3.4037870924140132, Validation Acc: 0.5428885630498533
Epoch 241/350, Training Loss: 0.6729484130078414, Training Acc: 0.5291501976284585, Validation Loss: 0.718125542235929, Validation Acc: 0.5223607038123167
Epoch 261/350, Training Loss: 0.6710203984590966, Training Acc: 0.553606719367589, Validation Loss: 3.553571945706079, Validation Acc: 0.531524926686217
Epoch 281/350, Training Loss: 0.6699815556758971, Training Acc: 0.5353260869565217, Validation Loss: 1.5262180428172267, Validation Acc: 0.5260263929618768
Epoch 301/350, Training Loss: 0.6718479366753045, Training Acc: 0.5308794466403162, Validation Loss: 1.1256844262744106, Validation Acc: 0.5208944281524927
Epoch 321/350, Training Loss: 0.6734786671916331, Training Acc: 0.5308794466403162, Validation Loss: 2.498257836630178, Validation Acc: 0.5348240469208211
Epoch 341/350, Training Loss: 0.6659475105015311, Training Acc: 0.5471837944664032, Validation Loss: 2.9410070104654444, Validation Acc: 0.5417888563049853
